[10/7/25 02:20PM] UPGRADED : Fire cape, id: 6570, amount: 1 --into-- Grime Wings, id: 4411, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:16AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai hat, id: 14499, amount: 1 --into-- Shetani helm, id: 19140, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai hat, id: 14499, amount: 1 --into-- Shetani helm, id: 19140, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai hat, id: 14499, amount: 1 --into-- Shetani helm, id: 19140, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai hat, id: 14499, amount: 1 --into-- Shetani helm, id: 19140, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai robe top, id: 14497, amount: 1 --into-- Shetani body, id: 19139, amount: 1	
[10/8/25 11:18AM] UPGRADED : Dagon'hai robe top, id: 14497, amount: 1 --into-- Shetani body, id: 19139, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:20AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:21AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:23AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:24AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:25AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:25AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:25AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:25AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:25AM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platebody, id: 10348, amount: 1 --into-- Exotic chainbody, id: 13913, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:26AM] UPGRADED : Third-age platelegs, id: 10346, amount: 1 --into-- Exotic platelegs, id: 13919, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic chainbody, id: 13913, amount: 1 --into-- Paladins platebody, id: 6928, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
[10/8/25 11:26AM] UPGRADED : Exotic platelegs, id: 13919, amount: 1 --into-- Paladins platelegs, id: 6929, amount: 1	
