[10/5/25 07:51AM]  [ History Hawk ] UPGRADED : Abyssal whip, id: 4151, amount: 1 --into-- Noxious tentacle, id: 18686, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagittarian body, id: 17193, amount: 1 --into-- Kree'arra chestplate, id: 18801, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagittarian body, id: 17193, amount: 1 --into-- Kree'arra chestplate, id: 18801, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagittarian body, id: 17193, amount: 1 --into-- Kree'arra chestplate, id: 18801, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagittarian body, id: 17193, amount: 1 --into-- Kree'arra chestplate, id: 18801, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:03AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:04AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:05AM]  [ Spoon ] UPGRADED : Sagittarian chaps, id: 17339, amount: 1 --into-- Kree'arra chainskirt, id: 18800, amount: 1	
[10/7/25 09:06AM]  [ Spoon ] UPGRADED : Sagitarian coif, id: 3751, amount: 1 --into-- Kree'arra helmet, id: 18834, amount: 1	
