[7/14/25 04:14PM]  [ Test ] Player picked up item: Sapphire mystery box, id: 19116, amount: 1, owner: Test	
[10/7/25 06:49PM]  [ Justin ] Player picked up item: Grimy torstol, id: 220, amount: 13, owner: Justin	
[10/7/25 06:49PM]  [ Justin ] Player picked up item: Grimy snapdragon, id: 3052, amount: 11, owner: Justin	
[10/7/25 06:49PM]  [ Justin ] Player picked up item: Elite dragon bones, id: 18830, amount: 11, owner: Justin	
[10/7/25 06:55PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 136000, owner: Justin	
[10/7/25 06:55PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 110300, owner: Justin	
[10/7/25 06:56PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 169, owner: Justin	
[10/7/25 06:59PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 165, owner: Justin	
[10/7/25 07:00PM]  [ Evilspot ] Player picked up item: Levincia tokens, id: 12855, amount: 15, owner: Evilspot	
[10/7/25 07:00PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 8000, owner: Justin	
[10/7/25 07:01PM]  [ Big Daddy D ] Player picked up item: Ruby Mystery Box, id: 19114, amount: 1, owner: Evilspot	
[10/7/25 07:02PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 50, owner: Justin	
[10/7/25 07:03PM]  [ Justin ] Player picked up item: Levincia tokens, id: 12855, amount: 8680, owner: Justin	
[10/7/25 07:03PM]  [ Evilspot ] Player picked up item: Levincia tokens, id: 12855, amount: 75, owner: Evilspot	
[10/7/25 07:17PM]  [ Big Daddy D ] Player picked up item: 100% DR Scroll (30 Min), id: 15358, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Evilspot ] Player picked up item: $5 Bond, id: 6769, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Vibes ] Player picked up item: Collector Necklace III, id: 18888, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Justin ] Player picked up item: Rage Cape, id: 20591, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Justin ] Player picked up item: Starter Card Pack, id: 23276, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Justin ] Player picked up item: Cash box, id: 21221, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Vibes ] Player picked up item: Raids Box, id: 18404, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Justin ] Player picked up item: Verac's brassard, id: 4757, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Evilspot ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: PARTY CHEST	
[10/7/25 07:17PM]  [ Vibes ] Player picked up item: Levincia tokens, id: 12855, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: 2X Damage Scroll (30 Min), id: 15359, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: Donator Aura, id: 12630, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Vibes ] Player picked up item: Loot box, id: 290, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Vibes ] Player picked up item: Ruby Mystery Box, id: 19114, amount: 6, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Vibes ] Player picked up item: Sorrow chaps, id: 8805, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: Levincia tokens, id: 12855, amount: 20152, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: PvM ticket pack (5k), id: 23215, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Justin ] Player picked up item: Antique lamp, id: 11137, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Evilspot ] Player picked up item: Third-age platebody, id: 10348, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: Legends helmet, id: 4684, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: Antique lamp, id: 11137, amount: 19, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Justin ] Player picked up item: PvM Box (t2), id: 22214, amount: 1, owner: PARTY CHEST	
[10/7/25 07:18PM]  [ Big Daddy D ] Player picked up item: Shikruu platelegs, id: 8802, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Big Daddy D ] Player picked up item: Dagon'hai hat, id: 14500, amount: 10, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Justin ] Player picked up item: Collector necklace, id: 19886, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Vibes ] Player picked up item: Demonic scythe, id: 20549, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Evilspot ] Player picked up item: Torag's platelegs, id: 4752, amount: 10, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Test ] Player picked up item: 2X Damage Scroll (30 Min), id: 15359, amount: 5, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Evilspot ] Player picked up item: Collector Ring III, id: 18818, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Test ] Player picked up item: Purifier Staff, id: 8089, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Evilspot ] Player picked up item: Ring of Gluttony, id: 6737, amount: 1, owner: PARTY CHEST	
[10/7/25 07:19PM]  [ Vibes ] Player picked up item: Shikruu full helm, id: 8800, amount: 1, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Evilspot ] Player picked up item: OP Box, id: 20488, amount: 50, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Big Daddy D ] Player picked up item: Verac's helm, id: 4754, amount: 10, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Vibes ] Player picked up item: 100% DR Scroll (30 Min), id: 15358, amount: 1, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Vibes ] Player picked up item: Verac's plateskirt, id: 4759, amount: 1, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Evilspot ] Player picked up item: Sagittarian range set, id: 19582, amount: 50, owner: PARTY CHEST	
[10/7/25 07:20PM]  [ Evilspot ] Player picked up item: Azure Casket, id: 15003, amount: 1, owner: PARTY CHEST	
[10/7/25 07:21PM]  [ Big Daddy D ] Player picked up item: Torag's platebody, id: 4750, amount: 10, owner: PARTY CHEST	
[10/7/25 07:21PM]  [ Test ] Player picked up item: Dagon'hai robes set, id: 14525, amount: 50, owner: PARTY CHEST	
[10/7/25 07:21PM]  [ Justin ] Player picked up item: 100% DR Scroll (30 Min), id: 15358, amount: 5, owner: PARTY CHEST	
[10/7/25 07:21PM]  [ Big Daddy D ] Player picked up item: Legends legs, id: 4686, amount: 1, owner: PARTY CHEST	
[10/7/25 07:21PM]  [ Justin ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: PARTY CHEST	
[10/7/25 07:23PM]  [ Test ] Player picked up item: Elite Sword (aoe), id: 8410, amount: 1, owner: PARTY CHEST	
[10/7/25 07:25PM]  [ Justin ] Player picked up item: Ethereal case, id: 23412, amount: 1, owner: PARTY CHEST	
[10/7/25 07:33PM]  [ Justin ] Player picked up item: Dragon arrow, id: 11212, amount: 52, owner: Justin	
[10/7/25 07:33PM]  [ Justin ] Player picked up item: Runite bolts, id: 9144, amount: 78, owner: Justin	
[10/7/25 07:33PM]  [ Justin ] Player picked up item: Earth rune, id: 557, amount: 318, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Adamant arrow, id: 890, amount: 2892, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Runite ore, id: 452, amount: 113, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Cosmic rune, id: 564, amount: 1478, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Dragon med helm, id: 1150, amount: 2, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Blood rune, id: 565, amount: 333, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Runite bolts, id: 9144, amount: 600, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Amulet of ranging, id: 15127, amount: 3, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Soul rune, id: 566, amount: 435, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Astral rune, id: 9075, amount: 780, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Raw lobster, id: 378, amount: 563, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Granite maul, id: 4154, amount: 2, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Granite helm, id: 10590, amount: 2, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Mithril knife, id: 866, amount: 5077, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Granite legs, id: 6809, amount: 1, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Granite legs, id: 6809, amount: 1, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Mithril ore, id: 448, amount: 387, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Raw manta ray, id: 390, amount: 102, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Law rune, id: 563, amount: 120, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Yew logs, id: 1516, amount: 239, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Uncut dragonstone, id: 1632, amount: 37, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Amulet of glory, id: 1705, amount: 1, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Dragon bolts (e), id: 9244, amount: 31, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Fire rune, id: 554, amount: 1982, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Body rune, id: 559, amount: 1765, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Air rune, id: 556, amount: 1467, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Raw shark, id: 384, amount: 82, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Water rune, id: 555, amount: 1203, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Adamant knife, id: 867, amount: 264, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Adamantite ore, id: 450, amount: 16, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Coal, id: 454, amount: 148, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Uncut emerald, id: 1622, amount: 125, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Uncut sapphire, id: 1624, amount: 61, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy marrentill, id: 202, amount: 297, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy guam, id: 200, amount: 200, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Big bones, id: 533, amount: 135, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Dragon bones, id: 537, amount: 84, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy irit, id: 210, amount: 60, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy lantadyme, id: 2486, amount: 17, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy snapdragon, id: 3052, amount: 9, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Grimy torstol, id: 220, amount: 6, owner: Justin	
[10/7/25 07:35PM]  [ Justin ] Player picked up item: Elite dragon bones, id: 18830, amount: 7, owner: Justin	
[10/7/25 09:36PM]  [ Evilspot ] Player picked up item: Levincia tokens, id: 12855, amount: 30, owner: Evilspot	
[10/8/25 01:01AM]  [ Ghijf ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Ghijf	
[10/8/25 01:47AM]  [ Tin ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Tin	
[10/8/25 02:19AM]  [ Tin ] Player picked up item: Levincia tokens, id: 12855, amount: 10000, owner: Tin	
[10/8/25 08:45AM]  [ You ] Player picked up item: Raw Fury shark, id: 17816, amount: 2, owner: You	
[10/8/25 11:49AM]  [ Delicious ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Delicious	
[10/8/25 01:53PM]  [ Ghijf ] Player picked up item: Omega egg, id: 10537, amount: 1, owner: Ghijf	
[10/8/25 06:17PM]  [ Pete ] Player picked up item: Starter bones, id: 23402, amount: 2, owner: Pete	
[10/8/25 06:18PM]  [ Pete ] Player picked up item: Crystal key, id: 989, amount: 14, owner: Pete	
[10/8/25 06:18PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 14, owner: Pete	
[10/8/25 06:18PM]  [ Pete ] Player picked up item: Starter bones, id: 23402, amount: 2, owner: Pete	
[10/8/25 06:18PM]  [ Pete ] Player picked up item: PvM Box, id: 7956, amount: 2, owner: Pete	
[10/8/25 06:19PM]  [ Pete ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Pete	
[10/8/25 08:01PM]  [ Evilspot ] Player picked up item: Levincia tokens, id: 12855, amount: 40000, owner: Evilspot	
[10/8/25 08:19PM]  [ Pete ] Player picked up item: Treasure key 4, id: 23106, amount: 1, owner: Pete	
[10/8/25 08:21PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 1, owner: Pete	
[10/8/25 08:21PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 1, owner: Pete	
[10/8/25 08:21PM]  [ Pete ] Player picked up item: Levincia tokens, id: 12855, amount: 1150, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 2, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 230, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 2, owner: Pete	
[10/8/25 08:22PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 230, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 230, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 230, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: Energy bones, id: 3286, amount: 2, owner: Pete	
[10/8/25 08:23PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 230, owner: Pete	
[10/8/25 08:24PM]  [ Pete ] Player picked up item: PVM ticket, id: 5022, amount: 210, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Vote Mystery Box, id: 15501, amount: 2, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Global ticket, id: 23229, amount: 4, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Vote scroll, id: 23020, amount: 2, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Special bones, id: 2026, amount: 50, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: Reward Crate, id: 10025, amount: 4, owner: Pete	
[10/8/25 08:40PM]  [ Pete ] Player picked up item: OP Box, id: 20488, amount: 2, owner: Pete	
[10/8/25 08:50PM]  [ Vibes ] Player picked up item: Brutal tentacle, id: 22077, amount: 1, owner: Vibes	
[10/8/25 09:04PM]  [ Vibes ] Player picked up item: OP Box, id: 20488, amount: 1, owner: Vibes	
[10/8/25 09:11PM]  [ Spoon ] Player picked up item: Levincia tokens, id: 12855, amount: 2800, owner: Spoon	
[10/8/25 09:24PM]  [ Sun ] Player picked up item: Levincia tokens, id: 12855, amount: 18000, owner: Sun	
[10/8/25 09:35PM]  [ Spoon ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Spoon	
[10/8/25 09:53PM]  [ Dox ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Dox	
[10/8/25 11:37PM]  [ Ghijf ] Player picked up item: Rancid flour, id: 7546, amount: 1, owner: Ghijf	
[10/8/25 11:39PM]  [ Ghijf ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Ghijf	
[10/9/25 04:16AM]  [ Grand ] Player picked up item: Levincia tokens, id: 12855, amount: 112000, owner: Grand	
[10/9/25 04:32AM]  [ Grand ] Player picked up item: OP Box, id: 20488, amount: 1, owner: Grand	
[10/9/25 09:12AM]  [ Mystima ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Mystima	
[10/9/25 09:23AM]  [ Mystima ] Player picked up item: PVM ticket, id: 5022, amount: 10, owner: Mystima	
[10/9/25 09:23AM]  [ Mystima ] Player picked up item: PVM ticket, id: 5022, amount: 10, owner: Mystima	
[10/9/25 09:23AM]  [ Mystima ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Mystima	
[10/9/25 09:24AM]  [ Mystima ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Mystima	
[10/9/25 09:26AM]  [ Mystima ] Player picked up item: Levincia tokens, id: 12855, amount: 100, owner: Mystima	
[10/9/25 09:26AM]  [ Mystima ] Player picked up item: PVM ticket, id: 5022, amount: 10, owner: Mystima	
[10/9/25 09:26AM]  [ Mystima ] Player picked up item: PVM ticket, id: 5022, amount: 10, owner: Mystima	
[10/9/25 09:27AM]  [ Mystima ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Mystima	
[10/9/25 09:27AM]  [ Mystima ] Player picked up item: PVM ticket, id: 5022, amount: 10, owner: Mystima	
[10/9/25 09:27AM]  [ Mystima ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Mystima	
[10/9/25 10:57AM]  [ Mystima ] Player picked up item: Pet fragment, id: 19000, amount: 1, owner: Mystima	
[10/9/25 11:45AM]  [ Mystima ] Player picked up item: Raw Fury shark, id: 17816, amount: 2, owner: Mystima	
[10/9/25 01:25PM]  [ Ghijf ] Player picked up item: Levincia tokens, id: 12855, amount: 28750, owner: Ghijf	
[10/9/25 02:13PM]  [ Justin ] Player picked up item: Ethereal case, id: 23412, amount: 1, owner: Justin	
[10/9/25 08:56PM]  [ Kursed ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Kursed	
[10/9/25 09:55PM]  [ A N U B I S ] Player picked up item: Empty bucket, id: 3727, amount: 1, owner: A N U B I S	
[10/9/25 11:08PM]  [ Dox ] Player picked up item: Empty bucket, id: 3727, amount: 1, owner: Dox	
[10/9/25 11:09PM]  [ Dox ] Player picked up item: Rancid flour, id: 7546, amount: 1, owner: Dox	
[10/10/25 09:06AM]  [ Vladimir ] Player picked up item: Starter bones, id: 23402, amount: 2, owner: Vladimir	
[10/10/25 09:06AM]  [ Vladimir ] Player picked up item: Starter bones, id: 23402, amount: 1, owner: Vladimir	
[10/10/25 09:06AM]  [ Vladimir ] Player picked up item: PVM ticket, id: 5022, amount: 7, owner: Vladimir	
[10/10/25 09:33AM]  [ Loki ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Loki	
[10/10/25 10:17AM]  [ Loki ] Player picked up item: PvM Box, id: 7956, amount: 2, owner: Loki	
[10/10/25 10:21AM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 150, owner: Kursed	
[10/10/25 10:30AM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 2, owner: Kursed	
[10/10/25 10:30AM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 1000, owner: Kursed	
[10/10/25 12:59PM]  [ Crotone ] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: PARTY CHEST	
[10/10/25 01:00PM]  [ Ghijf ] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: PARTY CHEST	
[10/10/25 01:01PM]  [ Ghijf ] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: PARTY CHEST	
[10/10/25 01:01PM]  [ Crotone ] Player picked up item: Celestial's Card Pack, id: 23278, amount: 1, owner: PARTY CHEST	
[10/10/25 01:02PM]  [ Ghijf ] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: PARTY CHEST	
[10/10/25 01:02PM]  [ Ghijf ] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: PARTY CHEST	
[10/10/25 01:03PM]  [ Crotone ] Player picked up item: Avalon's Card Pack, id: 23279, amount: 1, owner: PARTY CHEST	
[10/10/25 01:03PM]  [ Spoon ] Player picked up item: Owner Jewelry goodiebag, id: 23240, amount: 8, owner: PARTY CHEST	
[10/10/25 01:04PM]  [ Spoon ] Player picked up item: Quill's Card Pack, id: 23277, amount: 1, owner: PARTY CHEST	
[10/10/25 01:04PM]  [ Crotone ] Player picked up item: Gold Season Pass, id: 23275, amount: 1, owner: PARTY CHEST	
[10/10/25 01:05PM]  [ Ghijf ] Player picked up item: Owner Potion, id: 23242, amount: 1, owner: PARTY CHEST	
[10/10/25 01:06PM]  [ Spoon ] Player picked up item: Quill's Card Pack, id: 23277, amount: 1, owner: PARTY CHEST	
[10/10/25 01:06PM]  [ Ghijf ] Player picked up item: Blood Twisted bow, id: 23226, amount: 1, owner: PARTY CHEST	
[10/10/25 01:06PM]  [ Spoon ] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: PARTY CHEST	
[10/10/25 01:06PM]  [ Spoon ] Player picked up item: Owner Attachment, id: 22110, amount: 1, owner: PARTY CHEST	
[10/10/25 01:10PM]  [ Crotone ] Player picked up item: Celestial's Card Pack, id: 23278, amount: 1, owner: PARTY CHEST	
[10/10/25 01:11PM]  [ Ghijf ] Player picked up item: Fortune Chest, id: 23002, amount: 5, owner: PARTY CHEST	
[10/10/25 01:11PM]  [ Crotone ] Player picked up item: Avalon's Card Pack, id: 23279, amount: 1, owner: PARTY CHEST	
[10/10/25 01:12PM]  [ Ghijf ] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: PARTY CHEST	
[10/10/25 01:13PM]  [ Crotone ] Player picked up item: Prestige box, id: 23236, amount: 8, owner: PARTY CHEST	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 500, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 150, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 600, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PvM Box (t2), id: 22214, amount: 1, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 500, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:04PM]  [ Kursed ] Player picked up item: PvM Box (t2), id: 22214, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 2, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: Sapphire mystery box, id: 19116, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 500, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: PvM Box, id: 7956, amount: 1, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 500, owner: Kursed	
[10/10/25 02:05PM]  [ Kursed ] Player picked up item: Levincia tokens, id: 12855, amount: 500, owner: Kursed	
